Date,Open,High,Low,Close,Volume,Ave Short,Ave Long 1,Ave Long 2,Ave Long 3,Der Daily Short,Der Daily Long 1,Der Daily Long 2,Der Daily Long 3,Der weekly Short,Der weekly Long 1,Der weekly Long 2,Der weekly Long 3
2019-02-20,22.9908107448476,23.777158559585587,22.902346592254617,23.59040069580078,10874100,22.91872787475586,21.448695437113443,,,0.4423211415608712,0.11779816945393762,,,0.17814839680989608,,,
2019-02-21,24.003230364319712,24.317768708602284,23.472445502245566,23.708351135253906,11184300,23.311901728312176,21.56225242614746,,,0.3931738535563163,0.11355698903401645,,,0.20117390950520858,0.1209543100992839,,
2019-02-22,23.845963185532014,24.052378288173635,23.442960663882264,23.68869400024414,8442700,23.662481943766277,21.670577176411946,,,0.35058021545410156,0.10832475026448662,,,0.26277109781901087,0.11522160847981766,,
2019-02-25,23.836134296780735,23.924598450340145,23.364326727661624,23.53142547607422,7109900,23.642823537190754,21.768755849202474,,,-0.019658406575523202,0.09817867279052805,,,0.25163141886393203,0.10549424489339217,,
2019-02-26,23.34466586403732,23.826302955835565,23.197226244065856,23.49210548400879,5679600,23.570741653442383,21.8639892578125,,,-0.07208188374837121,0.09523340861002438,,,0.21886698404947894,0.10661839803059862,,
2019-02-27,23.610057036502457,24.022889075122606,23.275859582629177,23.334835052490234,7928500,23.452788670857746,21.96117254892985,,,-0.1179529825846366,0.09718329111735002,,,0.10681215922037737,0.1024954223632811,,
2019-02-28,23.334835662184968,23.334835662184968,21.978388571161044,22.02753448486328,13492600,22.951491673787434,22.035375022888182,,,-0.5012969970703125,0.07420247395833357,,,-0.0720820109049484,0.09462451934814453,,
2019-03-01,22.165142089116163,22.5386577411676,21.63435915566968,21.919408798217773,9883300,22.42725944519043,22.091588910420736,,,-0.524232228597004,0.05621388753255374,,,-0.2470444997151695,0.08420234680175795,,
2019-03-04,21.9685568276338,22.194631007844453,21.447601570160508,21.86043357849121,8968000,21.935792287190754,22.12654883066813,,,-0.49146715799967566,0.03495992024739536,,,-0.34140625,0.07155859629313141,,
2019-03-05,21.752315536822746,21.850609252775005,21.437777145612873,21.526241302490234,7160000,21.768694559733074,22.141215260823568,,,-0.16709772745767992,0.014666430155436672,,,-0.3604094187418617,0.055445200602213876,,
2019-03-06,21.526237031372816,21.545896145621956,20.15013090547067,20.2287654876709,11275100,21.20514678955078,22.133228302001953,,,-0.5635477701822929,-0.00798695882161482,,,-0.44952837626139297,0.034411150614420905,,
2019-03-07,20.091155851786244,20.110813091644378,19.53088420770764,19.65866470336914,8857200,20.471223831176758,22.11408405303955,21.43823348151313,,-0.7339229583740234,-0.019144248962401633,,,-0.49605356852213517,0.015741806030273864,,
2019-03-08,19.167202094932655,19.26549581396858,18.734710856052622,18.92146873474121,9836700,19.60296630859375,22.067751312255858,21.45529301961263,,-0.8682575225830078,-0.04633274078369354,0.017059538099498894,,-0.5648586273193359,-0.004767519632975592,,
2019-03-11,19.04924616129288,19.68815429379424,18.862490187752176,19.668495178222656,8712100,19.416209538777668,22.01591593424479,21.489607026841906,,-0.1867567698160819,-0.051835378011066524,0.03431400722927691,,-0.5039165496826172,-0.02212657928466797,,
2019-03-12,19.865081894626794,20.395866797945555,19.6881554683171,20.07149887084961,7895300,19.553820927937824,21.97522563934326,21.492338689168296,,0.13761138916015625,-0.04069029490153042,0.002731662326389994,,-0.44297472635904994,-0.03319792429606139,,
2019-03-13,20.199281563339127,20.307404842323162,19.9338909577915,20.01252555847168,6959200,19.91750653584798,21.945646286010742,21.491362465752495,,0.36368560791015625,-0.02957935333251882,-0.0009762234158010585,,-0.2575280507405601,-0.03751640319824219,,
2019-03-14,19.855253012195014,19.91422848407065,19.36378637203966,19.442420959472656,7056800,19.842148462931316,21.86731389363607,21.472268676757814,,-0.0753580729166643,-0.07833239237467282,-0.01909378899468095,,-0.1258150736490883,-0.049354031880696425,0.006807039048936758,
2019-03-15,19.403105117133478,19.69798626240828,19.236006363916758,19.32447052001953,7139700,19.59313901265462,21.774588457743327,21.447502432929145,,-0.24900945027669508,-0.09272543589274207,-0.024766243828668877,,-0.0019654591878257577,-0.058632570902506134,-0.001558117336696796,
2019-03-18,19.43259422326298,19.79627853989808,19.383446427233427,19.452253341674805,8052600,19.406381607055664,21.70246836344401,21.422306611802842,,-0.18675740559895715,-0.07212009429931854,-0.02519582112630303,,-0.001965586344400805,-0.06268951416015653,-0.013460083007812785,
2019-03-19,19.629176103647307,20.09115592574682,19.511225164878848,19.639005661010742,9177700,19.47190984090169,21.615977478027343,21.400171110365125,,0.06552823384602746,-0.08649088541666572,-0.022135501437716698,,-0.016382217407226562,-0.0718496322631836,-0.018433515760634123,
2019-03-20,19.658665606214292,19.688154279550336,18.96078387709598,19.442420959472656,10229400,19.511226654052734,21.509203147888183,21.37846188015408,,0.03931681315104285,-0.10677433013916016,-0.021709230211044428,,-0.08125597635904924,-0.08728862762451187,-0.022580117119682795,
2019-03-21,19.26549429465111,20.189452181048765,19.216346501610666,19.95354652404785,8435500,19.678324381510418,21.416851043701172,21.38184157477485,,0.16709772745768348,-0.09235210418701101,0.003379694620768703,,-0.03276481628417969,-0.0900925699869795,-0.018085420396592868,
2019-03-22,19.629176854168588,19.79627558614323,18.656073135538534,18.764196395874023,15197000,19.38672129313151,21.304469108581543,21.349201668633356,,-0.29160308837890625,-0.1123819351196289,-0.032639906141493924,,-0.041283543904621925,-0.09402386983235686,-0.019660152859157877,
2019-03-25,18.7641954061581,19.167197878229477,18.43982751705684,18.774024963378906,7287100,19.163922627766926,21.212683486938477,21.30392142401801,,-0.2227986653645857,-0.0917856216430657,-0.045280244615344856,,-0.048491795857747634,-0.0979569753011063,-0.023677037556966242,
2019-03-26,19.17702886646597,19.393273517071165,18.685562217529775,18.891977310180664,7460400,18.81006622314453,21.10456091562907,21.255159844292535,,-0.35385640462239465,-0.1081225713094085,-0.04876157972547546,,-0.13236872355143206,-0.10228331247965486,-0.029002253214517992,
2019-03-27,18.872319403639167,18.931294874489048,18.51846282894705,18.823171615600586,7219000,18.82972462972005,20.98464298248291,21.218599785698785,,0.01965840657551965,-0.11991793314615862,-0.03656005859375,,-0.1363004048665367,-0.10491203308105454,-0.031972418891059104,
2019-03-28,18.842832635461853,19.108225093306984,18.69539300603565,19.04924774169922,5983800,18.921465555826824,20.874226824442545,21.192294353908963,20.915853850046794,0.0917409261067732,-0.11041615804036553,-0.026305431789822364,,-0.15137176513671874,-0.10852484385172545,-0.03790944417317732,
2019-03-29,19.285148151201856,19.50139275720208,19.049242558552038,19.157365798950195,6855200,19.009928385416668,20.770691108703613,21.16664801703559,20.932580121358235,0.08846282958984375,-0.10353571573893205,-0.025646336873371922,0.01672627131144111,-0.07535858154296875,-0.10675559997558608,-0.03651073031955292,
2019-04-01,19.609519134440617,20.061667530622564,19.47190720424909,19.80610466003418,9600400,19.3375727335612,20.67993361155192,21.135149086846244,20.96060911814372,0.32764434814453125,-0.09075749715169223,-0.03149893018934691,0.02802899678548343,0.03473002115885464,-0.10654997507731138,-0.03375446743435333,
2019-04-02,19.806107495030883,19.973206246841528,19.54071502895575,19.589862823486328,7279300,19.517777760823567,20.578363927205405,21.09731920030382,20.954630597432455,0.18020502726236742,-0.10156968434651503,-0.037829886542425584,-0.005978520711263258,0.14154230753580704,-0.1052393976847327,-0.03156812879774336,
2019-04-03,19.91423127988402,20.179623752778237,19.57020420851708,19.697986602783203,8634600,19.69798469543457,20.448616790771485,21.070609876844618,20.948656113942466,0.1802069346110038,-0.12974713643392022,-0.026709323459201073,-0.005974483489989524,0.17365201314290388,-0.10720523834228501,-0.02959798177083357,
2019-04-04,19.658665873260656,19.796275934438608,19.383443876108277,19.609519958496094,6131500,19.632456461588543,20.311989084879556,21.022101593017577,20.937120755513508,-0.06552823384602746,-0.13662770589192874,-0.04850828382704009,-0.01153535842895792,0.14219818115234376,-0.11244754791259766,-0.034038552178277115,0.004253381093342767
2019-04-05,19.717640823144855,19.904398668932156,19.3834433621766,19.50139617919922,9158600,19.602967580159504,20.172412490844728,20.964216317070854,20.921494833628337,-0.029488881429038827,-0.13957659403482836,-0.05788527594672388,-0.015625921885170868,0.11860783894856723,-0.11965572357177692,-0.040486339992947505,-0.0022170575459796284
2019-04-08,19.511226136340703,19.629177080981925,19.206517342088333,19.40310287475586,6982500,19.50467300415039,20.034801737467447,20.915044021606445,20.901778793334962,-0.0982945760091134,-0.13761075337728101,-0.04917229546440893,-0.019716040293374704,0.033420054117838306,-0.12902637481689466,-0.04402101304795991,-0.011766064961751255
2019-04-09,18.498803563846387,18.813341905559113,17.397919367851845,17.466724395751953,27470700,18.79040781656901,19.83395570119222,20.809110514322917,20.84897247950236,-0.714265187581379,-0.20084603627522668,-0.10593350728352746,-0.05280631383260115,-0.14547398885091098,-0.148881645202637,-0.057641737196180286,-0.021131623586018833
2019-04-10,17.46672457922714,17.476554136858464,16.82781833156237,16.955598831176758,20677100,17.941808700561523,19.621314493815103,20.682664913601347,20.791243521372476,-0.8485991160074882,-0.21264120737711778,-0.12644560072157063,-0.057728958129885655,-0.35123519897460936,-0.16546045939127652,-0.0775889926486542,-0.03148251851399806
2019-04-11,16.523108033818012,16.89662373286103,16.287204269852325,16.4051570892334,16960100,16.942493438720703,19.433901913960774,20.542243745591904,20.734638468424478,-0.9993152618408203,-0.18741257985432824,-0.1404211680094427,-0.056605052947997336,-0.5379926045735679,-0.17561743418375642,-0.09597156948513472,-0.04049645741780594
2019-04-12,16.591913807906103,16.739355307442537,16.218399966911942,16.454303741455078,9699600,16.60501988728841,19.25173174540202,20.415991507636175,20.671660327911376,-0.33747355143229285,-0.18217016855875556,-0.12625223795572893,-0.06297814051310269,-0.5995895385742187,-0.18413614908854187,-0.10964496188693573,-0.049966901143392306
2019-04-15,16.414986541254855,16.788500363093387,16.336351953773246,16.424814224243164,8077000,16.428091684977215,19.07054443359375,20.30259641011556,20.59854663213094,-0.17692820231119555,-0.1811873118082694,-0.11339509752061616,-0.07311369578043525,-0.6153162638346352,-0.19285146077473952,-0.12248952229817718,-0.06064643224080442
2019-04-16,16.365837623089458,16.6312300405765,16.267543926820593,16.473960876464844,6696500,16.451026280721027,18.90213508605957,20.17678099738227,20.52167517344157,0.022934595743812736,-0.1684093475341797,-0.12581541273328867,-0.07687145868937151,-0.46787630716959683,-0.18636412302653013,-0.1264659033881294,-0.06545946121215848
2019-04-17,16.61157519348435,17.12270104554154,16.37567138671875,16.37567138671875,13508800,16.424815495808918,18.773698616027833,20.04244681464301,20.45346345901489,-0.026210784912109375,-0.12843647003173686,-0.13433418273925923,-0.06821171442667762,-0.30339864095052105,-0.16952317555745394,-0.12804361979166715,-0.06755601247151688
2019-04-18,16.356007502928207,16.631229468047266,16.002152833256567,16.13976287841797,11889100,16.329798380533855,18.65640188852946,19.904180823432075,20.385242970784507,-0.09501711527506274,-0.11729672749837405,-0.13826599121093608,-0.06822048823038429,-0.12253901163736955,-0.1555000050862631,-0.12761258443196583,-0.06987909952799427
2019-04-22,16.1102764332679,16.198740581603555,15.599151596903798,15.83505630493164,10015800,16.116830190022785,18.553521474202473,19.761327913072375,20.310636393229167,-0.21296819051107008,-0.10288041432698591,-0.14285291035970005,-0.07460657755533973,-0.097637939453125,-0.1396420542399092,-0.13093271891276004,-0.07220478693644168
2019-04-23,15.82522466558203,16.129933428222497,15.736760528880563,15.874370574951172,11558800,15.949729919433594,18.427050654093424,19.613451046413847,20.221483294169108,-0.16710027058919152,-0.12647082010904853,-0.14787686665852817,-0.0891530990600593,-0.0956723531087242,-0.12869875590006502,-0.13782907274034245,-0.07541266759236649
2019-04-24,15.854714538853436,15.92352145004116,15.667957609764048,15.825227737426758,8454700,15.844884872436523,18.28550828297933,19.462079366048176,20.130366961161297,-0.10484504699707031,-0.1415423711140953,-0.1513716803656706,-0.09111633300781108,-0.1212282816569008,-0.12332536061604812,-0.14294032626681882,-0.07826164245605441
2019-04-25,15.874371519821256,15.913689749493873,15.255124400848583,15.412393569946289,9934000,15.703997294108072,18.132170550028484,19.28034587436252,20.038908418019613,-0.1408875783284511,-0.1533377329508454,-0.18173349168565522,-0.09145854314168389,-0.14416364034016915,-0.12830561319986983,-0.15242018805609803,-0.08291100819905566
2019-04-26,15.23546532185808,15.550003660793536,15.225635764416799,15.40256404876709,7516700,15.546728452046713,17.997508653004964,19.095772827996147,19.932411273320515,-0.1572688420613595,-0.13466189702351983,-0.18457304636637417,-0.1064971446990981,-0.15661398569742851,-0.131778647104899,-0.16168159908718566,-0.09056633949279842
2019-04-29,15.481200016224534,15.56966416630097,15.294443095150719,15.530346870422363,8312100,15.448434829711914,17.871037864685057,18.91447622511122,19.822813161214192,-0.09829362233479877,-0.12647078831990655,-0.18129660288492744,-0.10959811210632253,-0.13367907206217425,-0.1364967219034831,-0.16937033759223113,-0.09756464640299498
2019-04-30,15.707273123624159,15.707273123624159,15.215806491159348,15.333759307861328,8902300,15.422223409016928,17.73375473022461,18.7323058658176,19.71811154683431,-0.026211420694986387,-0.13728313446044638,-0.18217035929361813,-0.10470161437988068,-0.10550130208333322,-0.13865918477376268,-0.17622903611924912,-0.10067434946695926
2019-05-01,15.343587340865007,15.51068606449977,15.009390830993652,15.009390830993652,8280000,15.291165669759115,17.579434235890705,18.543801095750595,19.597705856959024,-0.1310577392578125,-0.1543204943339056,-0.18850477006700572,-0.12040568987528744,-0.11074384053548166,-0.14121480941772474,-0.18365565405951614,-0.10653222084045452
2019-05-02,14.468778038400988,14.586729918651757,13.918334993165846,14.144410133361816,25885800,14.8291867574056,17.402833875020345,18.339569430881077,19.456018511454264,-0.4619789123535156,-0.1766003608703599,-0.20423166486951772,-0.14168734550476003,-0.17496210734049455,-0.14586733500162766,-0.18815528869628864,-0.11657798131306976
2019-05-03,14.802975860651102,16.7000364858377,14.626047567278935,16.5919132232666,43786600,15.248571395874023,17.29077943166097,18.21877784729004,19.353815237681072,0.4193846384684239,-0.11205444335937642,-0.12079158359103914,-0.10220327377319194,-0.05963141123453788,-0.14134584426879898,-0.17539899614122162,-0.11571920712788852
2019-05-06,16.267543474938066,16.57225411238688,15.933346041785107,16.34617805480957,21709100,15.694167137145996,17.210178820292153,18.0949282752143,19.25732396443685,0.44559574127197266,-0.08060061136881558,-0.12384957207573777,-0.09649127324422224,0.04914646148681641,-0.13217180887858077,-0.1639095899793837,-0.11309783935546847
2019-05-07,16.169254452395027,16.641062013215194,15.726933692378253,16.12993621826172,16487700,16.356009165445965,17.12204252878825,17.967583889431424,19.16736300786336,0.6618420282999686,-0.08813629150390412,-0.12734438578287666,-0.08996095657348846,0.18675715128580742,-0.12234244028727233,-0.1529443952772354,-0.11014970779419002
2019-05-08,15.255125521863782,15.510687471728302,14.920928044273728,15.13717269897461,20006600,15.871095657348633,16.99688237508138,17.825604587131075,19.050721645355225,-0.4849135080973319,-0.12516015370686873,-0.14197930230034927,-0.11664136250813684,0.11598599751790353,-0.11651037216186495,-0.1436393017239041,-0.1093968423207599
2019-05-09,15.009392465681245,15.618811020498798,14.812805048889933,15.530346870422363,14328700,15.599151929219564,16.887121550242107,17.721195284525553,18.93588226636251,-0.2719437281290684,-0.10976082483927385,-0.1044093026055215,-0.11483937899271623,0.15399303436279296,-0.10314246495564774,-0.12367482927110487,-0.10402724901835114
2019-05-10,15.57964769396676,15.747276887930962,15.175365852185104,15.44159984588623,11507300,15.369706471761068,16.766866620381673,17.627482732137043,18.82054672241211,-0.2294454574584961,-0.12025492986043318,-0.09371255238851006,-0.11533554395039758,0.024227015177408974,-0.1047825622558591,-0.11825902303059906,-0.10665370305379226
2019-05-13,14.86968941243512,14.948573631569467,14.209033371904427,14.514710426330566,17781300,15.162219047546387,16.612111441294353,17.52955476972792,18.691401274998984,-0.20748742421468158,-0.15475517908732073,-0.09792796240912338,-0.1291454474131264,-0.10638961791992188,-0.11961347579956012,-0.11307470109727617,-0.1131845378875731
2019-05-14,14.672480051759248,15.007738480393229,14.445687198117495,14.899271965026855,10664900,14.951860745747885,16.448550351460774,17.4235720316569,18.56424198150635,-0.210358301798502,-0.16356108983357842,-0.10598273807102032,-0.12715929349263533,-0.280829683939616,-0.13469843546549498,-0.10880237155490491,-0.12062420527140247
2019-05-15,14.564013379175456,14.869689494923236,14.425965524737512,14.849968910217285,10149800,14.754650433858236,16.29055388768514,17.30753803253174,18.434458907445272,-0.19721031188964844,-0.15799646377563548,-0.1160339991251611,-0.12978307406107703,-0.2232890446980793,-0.14126569747924833,-0.10361331091986728,-0.12325254758199052
2019-05-16,14.958435679012002,15.007738555299692,14.613316485372314,14.652758598327637,8813300,14.800666491190592,16.122379620869953,17.188432100084093,18.28549820582072,0.04601605733235559,-0.16817426681518555,-0.11910593244764556,-0.14896070162455288,-0.1596970876057945,-0.15294838587443066,-0.10655263688829208,-0.13007681210835784
2019-05-17,14.455546702990151,14.62317590271438,14.218894047040909,14.386523246765137,12975200,14.62975025177002,15.948279730478923,17.076078817579482,18.13013440767924,-0.17091623942057232,-0.17409989039103024,-0.11235328250461052,-0.1553637981414795,-0.14799124399820976,-0.16371737798055008,-0.11028078291151218,-0.13808246294657422
2019-05-20,14.238613813210186,14.366800896242513,13.932937718603414,14.061124801635742,8470100,14.366802215576172,15.766937351226806,16.959115579393174,17.969674921035768,-0.26294803619384766,-0.18134237925211671,-0.11696323818630816,-0.16045948664347165,-0.15908336639404297,-0.16903481801350928,-0.11408783806694914,-0.14434527079264328
2019-05-21,14.100568968412395,14.810527939538348,14.08084744181555,14.692200660705566,10039000,14.379949569702148,15.60990727742513,16.853336630927192,17.82235450744629,0.013147354125976562,-0.15703007380167655,-0.10577894846598213,-0.14732041358947967,-0.11438223520914725,-0.16772861480712892,-0.11404708014594149,-0.14837749481201215
2019-05-22,14.593593477634146,14.64289634574124,13.725866196220874,14.051263809204102,17223200,14.26819642384847,15.496058591206868,16.729164589775934,17.665007146199546,-0.1117531458536778,-0.11384868621826172,-0.12417204115125813,-0.15734736124674242,-0.09729080200195313,-0.15889905929565415,-0.11567468855116089,-0.1538903522491452
2019-05-23,13.63712206351215,13.70614551889845,13.13423447045011,13.50893497467041,16216600,14.08413314819336,15.38116979598999,16.597309345669217,17.501242144902548,-0.18406327565511127,-0.11488879521687778,-0.1318552441067169,-0.16376500129699778,-0.1433066685994465,-0.1482419649759926,-0.11822455088297516,-0.1568512121836342
2019-05-24,13.61740180660487,13.696286026192267,13.311724750423153,13.439911842346191,8599000,13.666703542073568,15.282328287760416,16.45256190829807,17.358115100860594,-0.4174296061197911,-0.09884150822957416,-0.14474743737114792,-0.14312704404195387,-0.19260934193929025,-0.13319028854370138,-0.12470338185628264,-0.15440386136372908
2019-05-28,13.439914005261528,13.479356121402734,12.976468435321689,13.075074195861816,9145800,13.341307004292807,15.169687302907308,16.326136970520018,17.210709524154662,-0.3253965377807617,-0.11264098485310825,-0.12642493777805086,-0.1474055767059319,-0.20509904225667305,-0.1194500096638997,-0.1265957217746312,-0.15179307937622114
2019-05-29,12.85814046525118,12.966606035866446,12.463719353582844,12.670790672302246,14237800,13.061925570170084,15.044553184509278,16.190509541829428,17.057548809051514,-0.27938143412272254,-0.12513411839803013,-0.13562742869059008,-0.153160715103148,-0.2636047999064129,-0.1130708185831704,-0.13256541781955278,-0.1529611396789548
2019-05-30,12.335532066266367,12.434136872470182,11.872086561948752,12.039715766906738,21122200,12.5951935450236,14.896745014190675,16.038237063090005,16.899440050125122,-0.4667320251464844,-0.14780817031860316,-0.15227247873942318,-0.1581087589263923,-0.3346005757649742,-0.1198627154032387,-0.1381855053371858,-0.15311341921488478
2019-05-31,11.655153274536135,11.89180685369663,11.507245610388068,11.655153274536133,15490000,12.121886571248373,14.739394410451252,15.878947766621907,16.75654651323954,-0.4733069737752267,-0.1573506037394221,-0.15928929646809742,-0.14289353688558037,-0.3924493153889973,-0.12835507710774757,-0.14367231580946188,-0.14893912633260128
2019-06-03,11.684736202279867,12.463718553073587,11.684736202279867,12.345392227172852,13816900,12.013420422871908,14.612915388743083,15.729973199632433,16.63465863863627,-0.10846614837646484,-0.12647902170816927,-0.14897456698947487,-0.12188787460327077,-0.330656623840332,-0.13388257980346657,-0.1445177417331273,-0.14469129244486467
2019-06-04,12.572186239175636,13.104655265808105,12.236927789004412,13.104655265808105,16157100,12.36840025583903,14.521902020772298,15.595468521118164,16.537711747487386,0.3549798329671212,-0.09101336797078474,-0.1345046785142685,-0.09694689114888533,-0.19458134969075544,-0.12955705642700188,-0.14613368988037082,-0.13459955533345536
2019-06-05,13.173676082469212,13.252560297185422,12.572183710164609,12.907442092895508,14949000,12.785829861958822,14.423004404703777,15.442164908515082,16.4250275293986,0.41742960611979285,-0.09889761606852154,-0.15330361260308223,-0.11268421808878415,-0.05521914164225237,-0.12430975596110017,-0.14966892666286924,-0.1265042559305826
2019-06-06,12.937025198653217,13.094793649553086,12.582046184128508,13.02577018737793,10453600,13.012622515360514,14.329689153035481,15.296296183268229,16.307598718007405,0.22679265340169152,-0.09331525166829557,-0.1458687252468529,-0.11742881139119632,0.08348579406738281,-0.11341117223103865,-0.1483881759643552,-0.1183682664235434
2019-06-07,13.025769969513629,13.469493965341483,12.78911729712199,13.390609741210938,17675600,13.107940673828125,14.262296358744303,15.156132253011068,16.197233454386392,0.09531815846761127,-0.0673927942911785,-0.14016393025716134,-0.11036526362101284,0.1972108205159504,-0.09541961034138993,-0.14456310272216796,-0.11186261177062988
2019-06-10,13.60754108428955,13.873775091090536,13.538516686665973,13.60754108428955,10359300,13.341307004292807,14.202462259928385,15.022754944695366,16.099985456466676,0.23336633046468158,-0.059834098815917613,-0.13337730831570127,-0.09724799791971606,0.2655773162841797,-0.0820906257629396,-0.14144365098741324,-0.10693463643391894
2019-06-11,14.258336870480914,14.337221093081501,13.765310009040181,13.794891357421875,12968300,13.597680727640787,14.14461374282837,14.895943726433648,16.007825803756713,0.2563737233479806,-0.05784851710001604,-0.12681121826171804,-0.09215965270996307,0.24585609436035155,-0.07545765558878585,-0.13990495893690316,-0.10597718874613449
2019-06-12,13.63712320746272,13.755449543925351,13.420191120427495,13.558238983154297,7828800,13.653557141621908,14.085429732004801,14.766057862175835,15.909592231114706,0.055876413981120976,-0.059184010823567945,-0.12988586425781357,-0.09823357264200716,0.1735454559326172,-0.06751493453979514,-0.13522140926784942,-0.10308705965677908
